placeholder,wordNumber,tocflLevel,wordSimplified,wordTraditional,wordPinyin,wordType,wordTranslation
,,5,闭塞,閉塞,bìsè ,(VS),obstruction
,,5,避难,避難,bìnàn,(VA),evacuation
,,5,避孕,避孕,bìyùn ,(VA),contraception
,,5,毕生,畢生,bìshēng ,(N),lifetime
,,5,币值,幣值,bìzhí ,(N),currency
,,5,憋,憋,biē ,(VA),hold back
,,5,别,別,bié ,(VA),another
,,5,别墅,別墅,biéshù ,(N),villa
,,5,兵,兵,bīng ,(N),soldier
,,5,宾馆,賓館,bīnguăn ,(N),hotel
,,5,柄,柄,bǐng ,(N),pattern
,,5,并列,並列,bìngliè ,(VA),parallel
,,5,并重,並重,bìngzhòng ,(VS),equal emphasis
,,5,并发,併發,bìngfā ,(VA),concurrent
,,5,病床,病床,bìngchuáng ,(N),bed
,,5,病菌,病菌,bìngjùn ,(N),germ
,,5,病情,病情,bìngqíng ,(N),condition
,,5,拨,撥,bō ,(VA),dial
,,5,波,波,bō ,(M),wave
,,5,波及,波及,bōjí  ,(VS),spread
,,5,波浪,波浪,bōlàng ,(N),wave
,,5,剥,剝,bō ,(VA),peel
,,5,剥削,剝削,bōxuè ,(VA),exploit
,,5,搏斗,搏鬥,bódòu ,(VA),fight
,,5,播出,播出,bòchū ,(VA),broadcast
,,5,不便,不便,búbiàn ,(VS),inconvenient
,,5,不动产,不動產,búdòngchăn ,(N),real estate
,,5,不力,不力,búlì ,(VS),unsatisfactory
,,5,不料,不料,búliào ,(Adv),unexpectedly
,,5,不下,不下,búxià ,(Adv),not
,,5,不肖,不肖,búxiào ,(VS),unworthy
,,5,不懈,不懈,búxiè ,(VS),unremitting
,,5,不再,不再,búzài ,(VS),no longer
,,5,不致,不致,búzhì ,(Adv),not cause
,,5,不至/致于,不至/致於,búzhìyú ,(Adv),not to the extent of
,,5,补给,補給,bǔjǐ,(VA),supplementation
,,5,补救,補救,bŭjiù ,(VA),remedy
,,5,补习班,補習班,bǔxíbān,(N),tuition class
,,5,哺乳动物,哺乳動物,bŭrŭdòngwù ,(N),mammal
,,5,不得,不得,bùdé,(Adv),be unable to
,,5,不等,不等,bùděng,(N),do not wait
,,5,不凡,不凡,bùfán ,(VS),extraordinary
,,5,不妨,不妨,bùfáng ,(Adv),might as well
,,5,不法,不法,bùfă ,(VS),illegal
,,5,不公,不公,bùgōng ,(VS),unfair
,,5,不禁,不禁,bùjīn,(VS),unable to
,,5,不及,不及,bùjí ,(VS),be less than
,,5,不堪,不堪,bùkān,(VS),unbearable
,,5,不免,不免,bùmiăn ,(Adv),unable to
,,5,不容,不容,bùróng ,(Adv),not tolerate
,,5,不时,不時,bùshí ,(Adv),from time to time
,,5,不惜,不惜,bùxí ,(VS),not to hesitate
,,5,不知不觉,不知不覺,bùzhībùjué,(Adv),unconsciously
,,5,部落,部落,bùluò ,(N),tribe
,,5,部署,部署,bùshŭ ,(VA),deploy
,,5,步调,步調,bùdiào ,(N),pace
,,5,步骤,步驟,bùzòu,(N),step
,,5,猜测,猜測,cāicè ,(VA),guess
,,5,猜忌,猜忌,cāijì ,(VS),jealous
,,5,猜想,猜想,cāixiăng ,(VA),guess
,,5,裁缝,裁縫,cáiféng ,(N),tailor
,,5,裁减,裁減,cáijiăn ,(VA),cut off
,,5,财团,財團,cáituán ,(N),consortium
,,5,财政,財政,cáizhèng ,(N),financial
,,5,才智,才智,cáizhì ,(N),ingenious
,,5,采访,採訪,căifăng ,(VA),interview
,,5,采光,採光,căiguāng ,(N),lighting
,,5,采纳,採納,căinà ,(VA),adoption
,,5,采取,採取,căiqŭ ,(VA),take
,,5,彩绘,彩繪,căihuì ,(VA),painting
,,5,餐具,餐具,cānjù ,(N),tableware
,,5,参谋,參謀,cānmóu ,(N),staff
,,5,残暴,殘暴,cánbào ,(VS),brutal
,,5,残酷,殘酷,cánkù ,(VS),cruel
,,5,残杀,殘殺,cánshā ,(VA),kill
,,5,惨重,慘重,cănzhòng ,(VS),heavy
,,5,灿烂,燦爛,cànlàn ,(VS),brilliant
,,5,苍白,蒼白,cāngbái ,(VS),pale
,,5,苍蝇,蒼蠅,cāngyíng ,(N),fly
,,5,操纵,操縱,cāozòng ,(VA),manipulate
,,5,草案,草案,căoàn ,(N),draft
,,5,草丛,草叢,căocóng ,(N),grass
,,5,草率,草率,căoshuài ,(VS),hasty
,,5,草药,草藥,căoyào ,(N),herbal medicine
,,5,测,測,cè ,(VA),measurement
,,5,策画/划,策畫/劃,cèhuà ,(VA),plan
,,5,差额,差額,chāé ,(N),difference
,,5,插曲,插曲,chāqŭ ,(N),episode
,,5,插嘴,插嘴,chāzuǐ ,(VA),intervene
,,5,茶具,茶具,chájù ,(N),tea set
,,5,察觉,察覺,chájué ,(VS),aware
,,5,查明,查明,chámíng ,(VA),find out
,,5,蝉,蟬,chán,(N),cicada
,,5,馋,饞,chán ,(VS),greedy
,,5,潺潺,潺潺,chánchán ,(VS),gurgling
,,5,猖獗,猖獗,chāngjué ,(VS),rampant
,,5,肠,腸,cháng ,(N),intestine
,,5,长远,長遠,chángyuăn ,(VS),long
,,5,场次,場次,chăngcì ,(N),section
,,5,场面,場面,chăngmiàn ,(N),scene
,,5,倡导,倡導,chàngdăo ,(VA),advocate
,,5,唱腔,唱腔,chàngqiāng ,(N),vocal
,,5,畅销,暢銷,chàngxiāo ,(VS),sell ??well
,,5,产物,產物,chănwù ,(N),product
,,5,产值,產值,chănzhí ,(N),output value
,,5,超速,超速,chāosù ,(VS),super speed
,,5,超脱,超脫,chāotuō ,(VS),be over
,,5,抄袭,抄襲,chāoxí ,(VA),plagiarize
,,5,吵嘴,吵嘴,chăozuǐ ,(VA),quarrel
,,5,车辆,車輛,chēliàng ,(N),vehicle
,,5,车厢,車廂,chēxiāng ,(N),car
,,5,撤回,撤回,chèhuí ,(VA),withdraw
,,5,撤销,撤銷,chèxiāo ,(VA),revoke
,,5,沉默,沉默,chénmò ,(VS),silence
,,5,沉思,沉思,chénsī ,(VA),meditation
,,5,沉重,沉重,chénzhòng ,(VS),heavy
,,5,尘土,塵土,chéntŭ ,(N),dust
,,5,呈,呈,chéng ,(VS),present
,,5,乘,乘,chéng ,(VS),take
,,5,承包,承包,chéngbāo ,(VA),contract
,,5,承担,承擔,chéngdān,(VA),bear
,,5,承诺,承諾,chéngnuò ,(N),promise
,,5,成败,成敗,chéngbài ,(N),success or failure
,,5,成见,成見,chéngjiàn ,(N),prejudice
,,5,成就,成就,chéngjiù ,(VA),achievement
,,5,成品,成品,chéngpǐn ,(N),finished product
,,5,成全,成全,chéngquán ,(VA),complete
,,5,成人,成人,chéngrén,(N),aldult
,,5,成效,成效,chéngxiào ,(N),effective
,,5,成衣,成衣,chéngyī ,(N),jacket
,,5,成员,成員,chéngyuán ,(N),member
,,5,成长,成長,chéngzhǎng,(N),growing up
,,5,称号,稱號,chēnghào ,(N),title
,,5,称呼,稱呼,chēnghū ,(VA),call
,,5,撑腰,撐腰,chēngyāo ,(VA),support
,,5,程序,程式,chéngshì ,(N),program
,,5,呈献,呈獻,chéngxiàn ,(VA),present
,,5,诚心,誠心,chéngxīn ,(N),sincerity
,,5,诚心诚意,誠心誠意,chéngxīnchéngyì  ,(VS),sincere
,,5,诚挚,誠摯,chéngzhì ,(VS),sincere
,,5,称,稱,chèng ,(VA),say
,,5,吃惊,吃驚,chījīng ,(VS),be surprised
,,5,吃苦,吃苦,chīkŭ ,(VS),suffer
,,5,吃力,吃力,chīlì ,(VS),hard -working
,,5,持,持,chí ,(VA),hold
,,5,持久,持久,chíjiŭ ,(VS),lasting
,,5,持平,持平,chípíng ,(VS),unbound
,,5,持续,持續,chíxù ,(VS),continued
,,5,池(子),池(子),chí(zi),(N),pond
,,5,迟钝,遲鈍,chídùn ,(VS),slow
,,5,充斥,充斥,chōngchì ,(VS),fill
,,5,充裕,充裕,chōngyù ,(VS),abundant
,,5,冲淡,沖淡,chōngdàn ,(VA),dilute
,,5,冲天,沖天,chōngtiān ,(VS),soaring
,,5,冲,衝,chōng ,(VA),rush
,,5,冲动,衝動,chōngdòng ,(VS),impulse
,,5,冲击,衝擊,chōngjí ,(VA),shock
,,5,冲突,衝突,chōngtú ,(N),conflict
,,5,憧憬,憧憬,chōngjǐng ,(VS),look forward to
,,5,重叠,重疊,chóngdié ,(VS),overlapping
,,5,崇尚,崇尚,chóngshàng ,(VS),advocate
,,5,宠爱,寵愛,chǒngài ,(VS),pet
,,5,宠物,寵物,chǒngwù,(N),pet
,,5,抽查,抽查,chōuchá ,(VA),random inspection
,,5,抽空,抽空,chōukòng  ,(VA),take a while
,,5,抽象,抽象,chōuxiàng ,(VS),abstract
,,5,抽样,抽樣,chōuyàng ,(VA),sampling
,,5,愁,愁,chóu ,(N),worry
,,5,仇,仇,chóu ,(N),hatred
,,5,仇恨,仇恨,chóuhèn ,(N),hate
,,5,稠密,稠密,chóumì ,(VS),dense
,,5,出超,出超,chūchāo ,(VS),excess
,,5,出错,出錯,chūcuò ,(VS),go wrong
,,5,出发点,出發點,chūfādiăn ,(N),point of departure
,,5,出局,出局,chūjú ,(VS),export
,,5,出口,出口,chūkǒu,(N),exit
,,5,出力,出力,chūlì ,(VA),output
,,5,出路,出路,chūlù ,(N),go out
,,5,出马,出馬,chūmă ,(VA),running
,,5,出卖,出賣,chūmài ,(VA),sell
,,5,出面,出面,chūmiàn ,(VA),be
,,5,出名,出名,chūmíng ,(VS),famous
,,5,出品,出品,chūpǐn ,(N),exhibition
,,5,出示,出示,chūshì ,(VA),show
,,5,出手,出手,chūshǒu ,(VA),shot
,,5,出头,出頭,chūtóu ,(Det),in the end
,,5,出头,出頭,chūtóu ,(VS),in the end
,,5,出土,出土,chūtŭ ,(VS),unearthed
,,5,出息,出息,chūxí ,(N),discharge
,,5,出血,出血,chūxiě ,(VS),bleeding
,,5,初期,初期,chūqí ,(N),initial
,,5,储备,儲備,chúbèi ,(VA),reserve
,,5,除此之外,除此之外,chúcǐzhīwài,(Conj),besides
,,5,锄头,鋤頭,chútou,(N),hoe
,,5,处,處,chŭ ,(VA),place
,,5,处方,處方,chŭfāng ,(N),prescription
,,5,处分,處分,chŭfèn ,(N),punishment
,,5,处分,處分,chŭfèn ,(VA),punishment
,,5,处境,處境,chŭjìng ,(N),situation
,,5,处事,處事,chŭshì ,(VA),work
,,5,处于,處於,chŭyú ,(VS),be in
,,5,处女,處女,chùnǚ ,(N),virgin
,,5,穿梭,穿梭,chuānsuō ,(VA),shuttle
,,5,传,傳,chuán ,(VA),pass
,,5,传递,傳遞,chuándì ,(VA),transfer
,,5,传奇,傳奇,chuánqí ,(N),legend
,,5,传奇,傳奇,chuánqí ,(VS),legend
,,5,传神,傳神,chuánshén ,(VS),vivid
,,5,传授,傳授,chuánshòu ,(VA),teach
,,5,船只,船隻,chuánzhī ,(N),vessel
,,5,喘,喘,chuăn ,(VA),asthma
,,5,串,串,chuàn ,(M),string
,,5,创伤,創傷,chuāngshāng ,(N),trauma
,,5,创,創,chuàng ,(VA),make up
,,5,创办,創辦,chuàngbàn ,(VA),start
,,5,创立,創立,chuànglì ,(VA),establish
,,5,创新,創新,chuàngxīn ,(VA),innovation
,,5,创业,創業,chuàngyè ,(VA),entrepreneurship
,,5,创作,創作,chuàngzuò ,(VA),creation
,,5,吹牛,吹牛,chuīniú ,(VA),boast
,,5,垂,垂,chuí ,(VA),droop
,,5,垂直,垂直,chuízhí ,(VS),vertical
,,5,辞,辭,cí ,(VA),resign
,,5,辞典,辭典,cídiǎn,(N),dictionary
,,5,辞行,辭行,cíxíng ,(VA),resignation
,,5,慈善,慈善,císhàn ,(VS),charitable
,,5,此刻,此刻,cǐkè ,(N),now
,,5,次,次,cì ,(Det),second-rate
,,5,次要,次要,cìyào ,(VS),secondary
,,5,伺候,伺候,cìhòu ,(VA),serve
,,5,刺杀,刺殺,cìshā ,(VA),assassinate
,,5,匆忙,匆忙,cōngmáng ,(VS),hurry
,,5,从容,從容,cōngróng,(VS),calm
,,5,从而,從而,cóngér ,(Conj),thereby
,,5,凑巧,湊巧,còuqiăo ,(VS),coincidence
,,5,粗糙,粗糙,cūcāo ,(VS),rough
,,5,粗鲁,粗魯,cūlŭ ,(VS),rude
,,5,促,促,cù ,(VA),promote
,,5,促成,促成,cùchéng ,(VS),promote
,,5,促使,促使,cùshǐ ,(VS),promote
,,5,促销,促銷,cùxiāo ,(VA),promotion
,,5,簇拥,簇擁,cùyǒng ,(VA),surround
,,5,摧残,摧殘,cuīcán ,(VA),destroy
,,5,摧毁,摧毀,cuīhuǐ ,(VA),destroy
,,5,催眠,催眠,cuīmián ,(VA),hypnotic
,,5,脆弱,脆弱,cuìruò ,(VS),fragile
,,5,存货,存貨,cúnhuò ,(N),stock
,,5,磋商,磋商,cuōshāng ,(VA),consult
,,5,撮合,撮合,cuòhé ,(VA),match
,,5,搭配,搭配,dāpèi ,(VA),match
,,5,达,達,dá ,(VS),reach
,,5,答覆,答覆,dáfù ,(VA),reply
,,5,打,打,dă ,(Prep),beat
,,5,打斗,打鬥,dădòu ,(VA),fight
,,5,打赌,打賭,dădŭ ,(VA),bet
,,5,打发,打發,dăfā ,(VA),pass
,,5,打击,打擊,dăjí ,(VA),strike
,,5,打量,打量,dăliàng ,(VA),look at
,,5,打猎,打獵,dăliè ,(VA),hunt
,,5,打牌,打牌,dăpái ,(VA),play cards
,,5,打手,打手,dăshǒu ,(N),fight
,,5,打烊,打烊,dăyáng ,(VA),snooze
,,5,大道,大道,dàdào ,(N),avenue
,,5,大队,大隊,dàduì ,(N),brigade
,,5,大使,大使,dàshǐ ,(N),ambassador
,,5,大选,大選,dàxuăn ,(N),general election
,,5,大洋洲,大洋洲,dàyángzhōu,(N),oceania
,,5,大意,大意,dàyì ,(N),main idea
,,5,大致,大致,dàzhì ,(VS),approximately
,,5,呆,呆,dāi ,(VS),stay
,,5,待,待,dāi ,(VA),treat
,,5,歹徒,歹徒,dăitú ,(N),gangster
,,5,逮捕,逮捕,dàibǔ,(VA),arrest
,,5,代课,代課,dàikè ,(VA),substitute
,,5,怠慢,怠慢,dàimàn ,(VS),neglect
,,5,担,擔,dān,(VA),bear
,,5,担当,擔當,dāndāng ,(VA),take responsibility for
,,5,担负,擔負,dānfù ,(VA),bear
,,5,单独,單獨,dāndú ,(Adv),alone
,,5,单价,單價,dānjià ,(N),unit price
,,5,单据,單據,dānjù ,(N),in accordance with
,,5,单亲,單親,dānqīn ,(VS),single
,,5,单行道,單行道,dānxíngdào ,(N),single lane
,,5,胆,膽,dăn ,(N),bold
,,5,胆固醇,膽固醇,dăngùchún ,(N),cholesterol
,,5,但,但,dàn ,(Adv),but
,,5,淡季,淡季,dànjì,(N),off -season
,,5,淡水,淡水,dànshuǐ ,(N),freshwater
,,5,刀,刀,dāo ,(M),knife
,,5,导师,導師,dăoshī ,(N),tutor
,,5,导致,導致,dăozhì ,(VS),lead to
,,5,岛屿,島嶼,dăoyŭ ,(N),islands
,,5,道,道,dào ,(VA),road
,,5,道别,道別,dàobié ,(VA),say goodbye
,,5,道地,道地,dàodì ,(VS),authenticity
,,5,道士,道士,dàoshì ,(N),taoist priest
,,5,道义,道義,dàoyì ,(N),morality
,,5,到期,到期,dàoqí ,(VS),maturity
,,5,到头来,到頭來,dàotóulái ,(Adv),in the end
,,5,倒数,倒數,dàoshǔ,(VA),reciprocal
,,5,当,當,dāng ,(Det),when
,,5,当兵,當兵,dāngbīng ,(VA),be a soldier
,,5,当代,當代,dāngdài ,(N),contemporary
,,5,当局,當局,dāngjú ,(N),authorities
,,5,当前,當前,dāngqián ,(N),current
,,5,当心,當心,dāngxīn ,(VS),be careful
,,5,党派,黨派,dăngpài ,(N),partisan
,,5,党员,黨員,dăngyuán ,(N),party member
,,5,得以,得以,déyǐ ,(Adv),in order
,,5,登场,登場,dēngchăng ,(VA),appearance
,,5,登陆,登陸,dēnglù ,(VA),log in
,,5,灯火,燈火,dēnghuǒ ,(N),lights
,,5,灯笼,燈籠,dēnglóng ,(N),lantern
,,5,等候,等候,děnghòu ,(VS),waiting
,,5,等价,等價,děngjià ,(VS),equivalence
,,5,瞪,瞪,dèng ,(VA),stare
,,5,滴,滴,dī ,(VA),drop
,,5,嘀咕,嘀咕,dígū ,(VA),wholly
,,5,底片,底片,dǐpiàn ,(N),chip
,,5,抵,抵,dǐ ,(VA),discharge
,,5,抵押,抵押,dǐyā ,(VA),mortgage
,,5,抵制,抵制,dǐzhì ,(VA),resist
,,5,地表,地表,dìbiăo ,(N),surface
,,5,地步,地步,dìbù ,(N),point
,,5,地势,地勢,dìshì ,(N),terrain
,,5,地域,地域,dìyù ,(N),region
,,5,地狱,地獄,dìyù ,(N),hell
,,5,地质,地質,dìzhí ,(N),geology
,,5,地主,地主,dìzhŭ ,(N),landlord
,,5,缔结,締結,dìjié ,(VA),conclusion
,,5,缔造,締造,dìzào ,(VA),create
,,5,弟兄,弟兄,dìxiōng ,(N),brother
,,5,颠覆,顛覆,diānfù ,(VA),subversion
,,5,典型,典型,diănxíng ,(N),typical
,,5,典雅,典雅,diănyă ,(VS),elegant
,,5,点子,點子,diănzi ,(N),idea
,,5,奠定,奠定,diàndìng ,(VA),lay up
,,5,惦记,惦記,diànjì ,(VS),rememb
,,5,电工,電工,diàngōng ,(N),electrician
,,5,电力,電力,diànlì ,(N),electricity
,,5,电流,電流,diànliú ,(N),current
,,5,电器,電器,diànqì ,(N),electrical appliance
,,5,电视剧,電視劇,diànshìjù ,(N),tv drama
,,5,电压,電壓,diànyā ,(N),voltage
,,5,凋零,凋零,diāolíng ,(VS),wither
,,5,调,調,diào,(VA),tune
,,5,调查,調查,diàochá,(N),investigation
,,5,调度,調度,diàodù ,(VA),schedule
,,5,吊桥,吊橋,diàoqiáo,(N),suspension bridge
,,5,钓鱼,釣魚,diàoyú ,(VA),fishing
,,5,叠,疊,dié ,(VA),stack
,,5,顶,頂,dǐng ,(Adv),top
,,5,顶,頂,dǐng ,(VA),top
,,5,定额,定額,dìngé ,(N),fixed amount
,,5,定义,定義,dìngyì ,(N),definition
,,5,钉,釘,dìng ,(VA),nail
,,5,订购,訂購,dìnggòu ,(VA),order
,,5,丢弃,丟棄,diūqì ,(VA),throw away
,,5,冻结,凍結,dòngjié ,(VA),freeze
,,5,洞穴,洞穴,dòngxuè ,(N),cave
,,5,动产,動產,dòngchăn,(N),movable property
,,5,动机,動機,dòngjī ,(N),motivation
,,5,动静,動靜,dòngjìng ,(N),movement
,,5,动力,動力,dònglì ,(N),power
,,5,动乱,動亂,dòngluàn ,(VS),turmoil
,,5,动脉,動脈,dòngmài ,(N),artery
,,5,动态,動態,dòngtài ,(N),dynamic
,,5,动向,動向,dòngxiàng ,(N),trend
,,5,动员,動員,dòngyuán ,(VA),mobilization
,,5,抖,抖,dǒu ,(VA),shake
,,5,陡,陡,dǒu ,(VS),steep
,,5,逗留,逗留,dòuliú ,(VA),stay
,,5,斗志,鬥志,dòuzhì ,(N),fighting spirit
,,5,督促,督促,dūcù ,(VA),urge
,,5,独创,獨創,dúchuàng ,(VA),unique
,,5,独到,獨到,dúdào ,(VS),unique
,,5,独占/占,獨占/佔,dúzhàn ,(VA),monopolize
,,5,读物,讀物,dúwù ,(N),read
,,5,堵,堵,dŭ ,(VA),blocking
,,5,堵塞,堵塞,dŭsè ,(VS),blocked
,,5,赌博,賭博,dŭbó ,(VA),gamble
,,5,赌场,賭場,dŭchăng ,(N),casino
,,5,渡,渡,dù ,(VA),cross
,,5,度量衡,度量衡,dùliánghéng ,(N),measure
,,5,端正,端正,duānzhèng ,(VS),correct
,,5,短缺,短缺,duănquē ,(VS),shortage
,,5,短暂,短暫,duănzhàn ,(VS),short
,,5,断绝,斷絕,duànjué ,(VA),cut off
,,5,堆积,堆積,duījī ,(VA),accumulation
,,5,队伍,隊伍,duìwŭ ,(N),team
,,5,兑现,兌現,duìxiàn ,(VA),cash
,,5,对比,對比,duìbǐ ,(N),compared
,,5,对照,對照,duìzhào ,(VS),compare
,,5,对峙,對峙,duìzhì ,(VS),confrontation
,,5,顿,頓,dùn ,(Adv),pause
,,5,顿,頓,dùn ,(VA),pause
,,5,顿时,頓時,dùnshí ,(Adv),suddenly
,,5,多寡,多寡,duōguă ,(N),exactly
,,5,多亏,多虧,duōkuī ,(Adv),better than
,,5,多媒体,多媒體,duōméitǐ ,(N),multimedia
,,5,多元,多元,duōyuán ,(VS),diverse
,,5,夺魁,奪魁,duókuí ,(VA),seize
,,5,躲避,躲避,duǒbì ,(VA),avoid
,,5,堕胎,墮胎,duòtāi ,(VA),abortion
,,5,额外,額外,éwài ,(VS),additional
,,5,恶,惡,è ,(VS),evil
,,5,恶化,惡化,èhuà ,(VS),deteriorate
,,5,恶性,惡性,èxìng ,(VS),vicious
,,5,恶意,惡意,èyì ,(N),malicious
,,5,恩爱,恩愛,ēnài ,(VS),love
,,5,恩情,恩情,ēnqíng ,(N),moody
,,5,恩人,恩人,ēnrén ,(N),benefactor
,,5,恩怨,恩怨,ēnyuàn ,(N),resentment
,,5,而,而,ér ,(Conj),and
,,5,而是,而是,érshì,(Conj),but
,,5,而言,而言,éryán,(N),for
,,5,儿女,兒女,érnǚ ,(N),children
,,5,耳光,耳光,ěrguāng ,(N),slap
,,5,发,發,fā ,(M),hair
,,5,发电,發電,fādiàn ,(VA),generate electricity
,,5,发疯,發瘋,fāfēng ,(VS),go ape
,,5,发掘,發掘,fājué,(VA),excavation
,,5,发誓,發誓,fāshì ,(VA),swear
,,5,发炎,發炎,fāyán ,(VS),inflamed
,,5,发音,發音,fāyīn,(N),pronounce
,,5,发育,發育,fāyù ,(VS),development
,,5,发展,發展,fāzhǎn,(N),develop
,,5,发作,發作,fāzuò,(VS),attack
,,5,法定,法定,fădìng ,(VS),legal
,,5,法官,法官,făguān ,(N),judge
,,5,法令,法令,fălìng ,(N),decree
,,5,法人,法人,fărén ,(N),corporation
,,5,法则,法則,făzé ,(N),law
,,5,法制,法制,făzhì ,(N),legal system
,,5,法治,法治,făzhì ,(N),rule of law
,,5,翻脸,翻臉,fānliăn ,(VS),turn over
,,5,翻身,翻身,fānshēn ,(VA),turn over
,,5,翻新,翻新,fānxīn ,(VA),renovation
,,5,繁多,繁多,fánduō ,(VS),diverse
,,5,繁体,繁體,fántǐ,(N),traditional
,,5,藩篱,藩籬,fánlí ,(N),barrier
,,5,凡/凡是,凡/凡是,fánshì,(Conj),all/fan
,,5,返,返,făn ,(VA),return
,,5,反击,反擊,fănjí ,(VA),counterattack
,,5,反射,反射,fănshè ,(VS),reflection
,,5,反省,反省,fănxǐng ,(VA),introspection
,,5,反之,反之,fănzhī ,(Conj),on the contrary
,,5,犯规,犯規,fànguī ,(VA),foul
,,5,贩毒,販毒,fàndú ,(VA),drug trafficking
,,5,贩卖,販賣,fànmài ,(VA),sell
,,5,方位,方位,fāngwèi ,(N),position
,,5,方向盘,方向盤,fāngxiàngpán ,(N),steering wheel
,,5,方针,方針,fāngzhēn ,(N),policy
,,5,方正,方正,fāngzhèng ,(VS),square
,,5,妨碍,妨礙,fángài ,(VA),obstruct
,,5,防备,防備,fángbèi ,(VA),preparation
,,5,防范,防範,fángfàn ,(VA),prevent
,,5,防水,防水,fángshuǐ ,(VS),water proof
,,5,防卫,防衛,fángwèi ,(VA),defense
,,5,防御,防禦,fángyù ,(VA),defense
,,5,防治,防治,fángzhì ,(VA),control
,,5,仿冒,仿冒,făngmào ,(VA),imitate
,,5,仿造,仿造,făngzào ,(VA),counterfeit
,,5,纺织,紡織,făngzhī ,(VA),textile
,,5,放荡,放蕩,fàngdàng ,(VS),debauchery
,,5,放宽,放寬,fàngkuān ,(VA),relax
,,5,放款,放款,fàngkuăn ,(VA),loan
,,5,放任,放任,fàngrèn ,(VS),let it go
,,5,放松,放鬆,fàngsōng ,(VS),relax
,,5,放映,放映,fàngyìng ,(VA),broadcasting
,,5,放逐,放逐,fàngzhú ,(VA),exile
,,5,非凡,非凡,fēifán ,(VS),extraordinary
,,5,非洲,非洲,fēizhōu,(N),africa
,,5,导弹,飛彈,fēidàn ,(N),missile
,,5,飞快,飛快,fēikuài ,(Adv),fast
,,5,飞翔,飛翔,fēixiáng ,(VA),fly
,,5,飞行,飛行,fēixíng ,(VA),flight
,,5,肥料,肥料,féiliào ,(N),fertilizer
,,5,废,廢,fèi ,(VA),abandon
,,5,废除,廢除,fèichú ,(VA),abolition
,,5,废弃,廢棄,fèiqì ,(VA),abandon
,,5,废墟,廢墟,fèixū ,(N),ruins
,,5,废止,廢止,fèizhǐ ,(VA),abolish
,,5,费力,費力,fèilì ,(VS),effort
,,5,沸腾,沸騰,fèiténg ,(VS),boiling
,,5,肺炎,肺炎,fèiyán ,(N),pneumonia
,,5,分贝,分貝,fēnbèi ,(M),decibel
,,5,分辨,分辨,fēnbiàn ,(VA),distinguish
,,5,分寸,分寸,fēncùn ,(N),section
,,5,分担,分擔,fēndān ,(VA),sharing
,,5,分发,分發,fēnfā ,(VA),distribution
,,5,分割,分割,fēngē ,(VA),split
,,5,分化,分化,fēnhuà ,(VA),differentiation
,,5,分级,分級,fēnjí ,(VA),classification
,,5,分家,分家,fēnjiā ,(VA),separate
,,5,分解,分解,fēnjiě ,(VA),break down
,,5,分离,分離,fēnlí ,(VS),separate
,,5,分裂,分裂,fēnliè ,(VS),split
,,5,分泌,分泌,fēnmì ,(VA),secretion
,,5,分明,分明,fēnmíng ,(Adv),distinct
,,5,分享,分享,fēnxiăng ,(VS),share
,,5,分子,分子,fēnzǐ ,(N),molecular
,,5,坟墓,墳墓,fénmù, (N),grave
,,5,粉红,粉紅,fěnhóng ,(VS),pink
,,5,粉刷,粉刷,fěnshuā ,(VA),paint
,,5,分量,分量,fènliàng ,(N),component
,,5,粪,糞,fèn,(N),shit
,,5,封,封,fēng ,(VA),seal up
,,5,封闭,封閉,fēngbì ,(VS),closure
,,5,封锁,封鎖,fēngsuǒ ,(VA),blockade
,,5,封条,封條,fēngtiáo ,(N),seal
,,5,风暴,風暴,fēngbào ,(N),storm
,,5,风潮,風潮,fēngcháo ,(N),tide
,,5,风光,風光,fēngguāng ,(N),scenery
,,5,风光,風光,fēngguāng ,(VS),scenery
,,5,风化,風化,fēnghuà ,(N),weathering
,,5,风力,風力,fēnglì ,(N),wind
,,5,风尚,風尚,fēngshàng ,(N),fashionable
,,5,风水,風水,fēngshuǐ ,(N),feng shui
,,5,风行,風行,fēngxíng,(VS),popular
,,5,锋面,鋒面,fēngmiàn ,(N),front
,,5,丰盛,豐盛,fēngshèng ,(VS),rich
,,5,丰收,豐收,fēngshōu ,(VS),harvest
,,5,缝,縫,féng ,(N),sewing
,,5,奉献,奉獻,fèngxiàn ,(VA),dedication
,,5,奉养,奉養,fèngyàng ,(VA),take care
,,5,佛经,佛經,fójīng ,(N),buddhist scripture
,,5,佛像,佛像,fóxiàng ,(N),buddha statue
,,5,否决,否決,fǒujué ,(VA),veto
,,5,肤浅,膚淺,fūqiăn ,(VS),shallow
,,5,敷衍,敷衍,fūyăn ,(VA),perfunctory
,,5,俘虏,俘虜,fúlŭ ,(N),captive
,,5,俘虏,俘虜,fúlŭ ,(VA),captive
,,5,浮动,浮動,fúdòng ,(VA),float
,,5,服从,服從,fúcóng ,(VA),obey
,,5,服饰,服飾,fúshì ,(N),apparel
,,5,服务,服務,fúwù,(N),serve
,,5,服刑,服刑,fúxíng ,(VA),be sentenced to punishment
,,5,幅度,幅度,fúdù ,(N),amplitude
,,5,福气,福氣,fúqì ,(N),blessing
,,5,辐射,輻射,fúshè ,(N),radiation
,,5,斧头,斧頭,fŭtou ,(N),ax
,,5,抚养,撫養,fŭyăng ,(VA),raise
,,5,抚育,撫育,fŭyù ,(VA),raise
